Coderange,level1_desc,level2_desc,level3_desc,URL
J68,Diseases of the respiratory system,Lung diseases due to external agents,"Respiratory conditions due to inhalation of chemicals, gases, fumes and vapors",https://www.icd10data.com/ICD10CM/Codes/J00-J99/J60-J70/J68-
J69,Diseases of the respiratory system,Lung diseases due to external agents,Pneumonitis due to solids and liquids,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J60-J70/J69-
J70,Diseases of the respiratory system,Lung diseases due to external agents,Respiratory conditions due to other external agents,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J60-J70/J70-
J80,Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,Acute respiratory distress syndrome,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J80-J84/J80-
J81,Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,Pulmonary edema,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J80-J84/J81-
J82,Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,"Pulmonary eosinophilia, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/J00-J99/J80-J84/J82-
J84,Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,Other interstitial pulmonary diseases,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J80-J84/J84-
J85,Diseases of the respiratory system,Suppurative and necrotic conditions of the lower respiratory tract,Abscess of lung and mediastinum,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J85-J86/J85-
J86,Diseases of the respiratory system,Suppurative and necrotic conditions of the lower respiratory tract,Pyothorax,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J85-J86/J86-
J90,Diseases of the respiratory system,Other diseases of the pleura,"Pleural effusion, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/J00-J99/J90-J94/J90-
J91,Diseases of the respiratory system,Other diseases of the pleura,Pleural effusion in conditions classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J90-J94/J91-
J92,Diseases of the respiratory system,Other diseases of the pleura,Pleural plaque,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J90-J94/J92-
J93,Diseases of the respiratory system,Other diseases of the pleura,Pneumothorax and air leak,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J90-J94/J93-
J94,Diseases of the respiratory system,Other diseases of the pleura,Other pleural conditions,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J90-J94/J94-
J95,Diseases of the respiratory system,"Intraoperative and postprocedural complications and disorders of respiratory system, not elsewhere classified","Intraoperative and postprocedural complications and disorders of respiratory system, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/J00-J99/J95-J95/J95-
J96,Diseases of the respiratory system,Other diseases of the respiratory system,"Respiratory failure, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/J00-J99/J96-J99/J96-
J98,Diseases of the respiratory system,Other diseases of the respiratory system,Other respiratory disorders,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J96-J99/J98-
J99,Diseases of the respiratory system,Other diseases of the respiratory system,Respiratory disorders in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/J00-J99/J96-J99/J99-
K00,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Disorders of tooth development and eruption,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K00-
K01,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Embedded and impacted teeth,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K01-
K02,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Dental caries,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K02-
K03,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Other diseases of hard tissues of teeth,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K03-
K04,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Diseases of pulp and periapical tissues,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K04-
K05,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Gingivitis and periodontal diseases,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K05-
K06,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Other disorders of gingiva and edentulous alveolar ridge,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K06-
K08,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Other disorders of teeth and supporting structures,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K08-
K09,Diseases of the digestive system,Diseases of oral cavity and salivary glands,"Cysts of oral region, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K09-
K11,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Diseases of salivary glands,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K11-
K12,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Stomatitis and related lesions,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K12-
K13,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Other diseases of lip and oral mucosa,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K13-
K14,Diseases of the digestive system,Diseases of oral cavity and salivary glands,Diseases of tongue,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K00-K14/K14-
K20,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum",Esophagitis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K20-
K21,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum",Gastro-esophageal reflux disease,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K21-
K22,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum",Other diseases of esophagus,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K22-
K23,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum",Disorders of esophagus in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K23-
K25,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum",Gastric ulcer,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K25-
K26,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum",Duodenal ulcer,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K26-
K27,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum","Peptic ulcer, site unspecified",https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K27-
K28,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum",Gastrojejunal ulcer,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K28-
K29,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum",Gastritis and duodenitis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K29-
K30,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum",Functional dyspepsia,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K30-
K31,Diseases of the digestive system,"Diseases of esophagus, stomach and duodenum",Other diseases of stomach and duodenum,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K20-K31/K31-
K35,Diseases of the digestive system,Diseases of appendix,Acute appendicitis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K35-K38/K35-
K36,Diseases of the digestive system,Diseases of appendix,Other appendicitis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K35-K38/K36-
K37,Diseases of the digestive system,Diseases of appendix,Unspecified appendicitis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K35-K38/K37-
K38,Diseases of the digestive system,Diseases of appendix,Other diseases of appendix,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K35-K38/K38-
K40,Diseases of the digestive system,Hernia,Inguinal hernia,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K40-K46/K40-
K41,Diseases of the digestive system,Hernia,Femoral hernia,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K40-K46/K41-
K42,Diseases of the digestive system,Hernia,Umbilical hernia,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K40-K46/K42-
K43,Diseases of the digestive system,Hernia,Ventral hernia,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K40-K46/K43-
K44,Diseases of the digestive system,Hernia,Diaphragmatic hernia,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K40-K46/K44-
K45,Diseases of the digestive system,Hernia,Other abdominal hernia,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K40-K46/K45-
K46,Diseases of the digestive system,Hernia,Unspecified abdominal hernia,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K40-K46/K46-
K50,Diseases of the digestive system,Noninfective enteritis and colitis,Crohn's disease [regional enteritis],https://www.icd10data.com/ICD10CM/Codes/K00-K95/K50-K52/K50-
K51,Diseases of the digestive system,Noninfective enteritis and colitis,Ulcerative colitis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K50-K52/K51-
K52,Diseases of the digestive system,Noninfective enteritis and colitis,Other and unspecified noninfective gastroenteritis and colitis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K50-K52/K52-
K55,Diseases of the digestive system,Other diseases of intestines,Vascular disorders of intestine,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K55-K64/K55-
K56,Diseases of the digestive system,Other diseases of intestines,Paralytic ileus and intestinal obstruction without hernia,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K55-K64/K56-
K57,Diseases of the digestive system,Other diseases of intestines,Diverticular disease of intestine,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K55-K64/K57-
K58,Diseases of the digestive system,Other diseases of intestines,Irritable bowel syndrome,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K55-K64/K58-
K59,Diseases of the digestive system,Other diseases of intestines,Other functional intestinal disorders,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K55-K64/K59-
K60,Diseases of the digestive system,Other diseases of intestines,Fissure and fistula of anal and rectal regions,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K55-K64/K60-
K61,Diseases of the digestive system,Other diseases of intestines,Abscess of anal and rectal regions,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K55-K64/K61-
K62,Diseases of the digestive system,Other diseases of intestines,Other diseases of anus and rectum,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K55-K64/K62-
K63,Diseases of the digestive system,Other diseases of intestines,Other diseases of intestine,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K55-K64/K63-
K64,Diseases of the digestive system,Other diseases of intestines,Hemorrhoids and perianal venous thrombosis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K55-K64/K64-
K65,Diseases of the digestive system,Diseases of peritoneum and retroperitoneum,Peritonitis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K65-K68/K65-
K66,Diseases of the digestive system,Diseases of peritoneum and retroperitoneum,Other disorders of peritoneum,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K65-K68/K66-
K67,Diseases of the digestive system,Diseases of peritoneum and retroperitoneum,Disorders of peritoneum in infectious diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K65-K68/K67-
K68,Diseases of the digestive system,Diseases of peritoneum and retroperitoneum,Disorders of retroperitoneum,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K65-K68/K68-
K70,Diseases of the digestive system,Diseases of liver,Alcoholic liver disease,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K70-K77/K70-
K71,Diseases of the digestive system,Diseases of liver,Toxic liver disease,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K70-K77/K71-
K72,Diseases of the digestive system,Diseases of liver,"Hepatic failure, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/K00-K95/K70-K77/K72-
K73,Diseases of the digestive system,Diseases of liver,"Chronic hepatitis, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/K00-K95/K70-K77/K73-
K74,Diseases of the digestive system,Diseases of liver,Fibrosis and cirrhosis of liver,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K70-K77/K74-
K75,Diseases of the digestive system,Diseases of liver,Other inflammatory liver diseases,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K70-K77/K75-
K76,Diseases of the digestive system,Diseases of liver,Other diseases of liver,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K70-K77/K76-
K77,Diseases of the digestive system,Diseases of liver,Liver disorders in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K70-K77/K77-
K80,Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",Cholelithiasis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K80-K87/K80-
K81,Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",Cholecystitis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K80-K87/K81-
K82,Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",Other diseases of gallbladder,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K80-K87/K82-
K83,Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",Other diseases of biliary tract,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K80-K87/K83-
K85,Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",Acute pancreatitis,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K80-K87/K85-
K86,Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",Other diseases of pancreas,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K80-K87/K86-
K87,Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas","Disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere",https://www.icd10data.com/ICD10CM/Codes/K00-K95/K80-K87/K87-
K90,Diseases of the digestive system,Other diseases of the digestive system,Intestinal malabsorption,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K90-K95/K90-
K91,Diseases of the digestive system,Other diseases of the digestive system,"Intraoperative and postprocedural complications and disorders of digestive system, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/K00-K95/K90-K95/K91-
K92,Diseases of the digestive system,Other diseases of the digestive system,Other diseases of digestive system,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K90-K95/K92-
K94,Diseases of the digestive system,Other diseases of the digestive system,Complications of artificial openings of the digestive system,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K90-K95/K94-
K95,Diseases of the digestive system,Other diseases of the digestive system,Complications of bariatric procedures,https://www.icd10data.com/ICD10CM/Codes/K00-K95/K90-K95/K95-
L00,Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,Staphylococcal scalded skin syndrome,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L00-L08/L00-
L01,Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,Impetigo,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L00-L08/L01-
L02,Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,"Cutaneous abscess, furuncle and carbuncle",https://www.icd10data.com/ICD10CM/Codes/L00-L99/L00-L08/L02-
L03,Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,Cellulitis and acute lymphangitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L00-L08/L03-
L04,Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,Acute lymphadenitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L00-L08/L04-
L05,Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,Pilonidal cyst and sinus,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L00-L08/L05-
L08,Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,Other local infections of skin and subcutaneous tissue,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L00-L08/L08-
L10,Diseases of the skin and subcutaneous tissue,Bullous disorders,Pemphigus,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L10-L14/L10-
L11,Diseases of the skin and subcutaneous tissue,Bullous disorders,Other acantholytic disorders,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L10-L14/L11-
L12,Diseases of the skin and subcutaneous tissue,Bullous disorders,Pemphigoid,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L10-L14/L12-
L13,Diseases of the skin and subcutaneous tissue,Bullous disorders,Other bullous disorders,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L10-L14/L13-
L14,Diseases of the skin and subcutaneous tissue,Bullous disorders,Bullous disorders in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L10-L14/L14-
L20,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Atopic dermatitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L20-
L21,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Seborrheic dermatitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L21-
L22,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Diaper dermatitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L22-
L23,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Allergic contact dermatitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L23-
L24,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Irritant contact dermatitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L24-
L25,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Unspecified contact dermatitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L25-
L26,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Exfoliative dermatitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L26-
L27,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Dermatitis due to substances taken internally,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L27-
L28,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Lichen simplex chronicus and prurigo,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L28-
L29,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Pruritus,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L29-
L30,Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Other and unspecified dermatitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L20-L30/L30-
L40,Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,Psoriasis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L40-L45/L40-
L41,Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,Parapsoriasis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L40-L45/L41-
L42,Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,Pityriasis rosea,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L40-L45/L42-
L43,Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,Lichen planus,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L40-L45/L43-
L44,Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,Other papulosquamous disorders,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L40-L45/L44-
L45,Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,Papulosquamous disorders in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L40-L45/L45-
L49,Diseases of the skin and subcutaneous tissue,Urticaria and erythema,Exfoliation due to erythematous conditions according to extent of body surface involved,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L49-L54/L49-
L50,Diseases of the skin and subcutaneous tissue,Urticaria and erythema,Urticaria,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L49-L54/L50-
L51,Diseases of the skin and subcutaneous tissue,Urticaria and erythema,Erythema multiforme,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L49-L54/L51-
L52,Diseases of the skin and subcutaneous tissue,Urticaria and erythema,Erythema nodosum,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L49-L54/L52-
L53,Diseases of the skin and subcutaneous tissue,Urticaria and erythema,Other erythematous conditions,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L49-L54/L53-
L54,Diseases of the skin and subcutaneous tissue,Urticaria and erythema,Erythema in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L49-L54/L54-
L55,Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,Sunburn,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L55-L59/L55-
L56,Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,Other acute skin changes due to ultraviolet radiation,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L55-L59/L56-
L57,Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L55-L59/L57-
L58,Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,Radiodermatitis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L55-L59/L58-
L59,Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue related to radiation,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L55-L59/L59-
L60,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Nail disorders,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L60-
L62,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Nail disorders in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L62-
L63,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Alopecia areata,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L63-
L64,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Androgenic alopecia,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L64-
L65,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Other nonscarring hair loss,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L65-
L66,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Cicatricial alopecia [scarring hair loss],https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L66-
L67,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Hair color and hair shaft abnormalities,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L67-
L68,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Hypertrichosis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L68-
L70,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Acne,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L70-
L71,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Rosacea,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L71-
L72,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Follicular cysts of skin and subcutaneous tissue,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L72-
L73,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Other follicular disorders,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L73-
L74,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Eccrine sweat disorders,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L74-
L75,Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,Apocrine sweat disorders,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L60-L75/L75-
L76,Diseases of the skin and subcutaneous tissue,Intraoperative and postprocedural complications of skin and subcutaneous tissue,Intraoperative and postprocedural complications of skin and subcutaneous tissue,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L76-L76/L76-
L80,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Vitiligo,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L80-
L81,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Other disorders of pigmentation,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L81-
L82,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Seborrheic keratosis,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L82-
L83,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Acanthosis nigricans,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L83-
L84,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Corns and callosities,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L84-
L85,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Other epidermal thickening,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L85-
L86,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Keratoderma in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L86-
L87,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Transepidermal elimination disorders,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L87-
L88,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Pyoderma gangrenosum,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L88-
L89,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Pressure ulcer,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L89-
L90,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Atrophic disorders of skin,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L90-
L91,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Hypertrophic disorders of skin,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L91-
L92,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Granulomatous disorders of skin and subcutaneous tissue,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L92-
L93,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Lupus erythematosus,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L93-
L94,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Other localized connective tissue disorders,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L94-
L95,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,"Vasculitis limited to skin, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L95-
L97,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,"Non-pressure chronic ulcer of lower limb, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L97-
L98,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L98-
L99,Diseases of the skin and subcutaneous tissue,Other disorders of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue in diseases classified elsewhere,https://www.icd10data.com/ICD10CM/Codes/L00-L99/L80-L99/L99-
M00,Diseases of the musculoskeletal system and connective tissue,Infectious arthropathies,Pyogenic arthritis,https://www.icd10data.com/ICD10CM/Codes/M00-M99/M00-M02/M00-
